Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr16:31355000-31360000	ITGAM	0.0539823911012025	0.1579726636800476	0.008527742114075	0.008527742114075	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1856954335564316	-1	-0.0738644411687874	13353
chr11:117970000-117975000	IL10RA	0.1386166612922155	0.1997111278519407	0.0276832897657388	0.0276832897657388	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1468932937363875	-1	-0.087800923743626	10729
chr19:46335000-46340000	HIF3A	0.0805786999594031	0.3279148321333857	0.0264229508707141	0.0264229508707141	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1492439950972596	-1	-0.066546080823927	9513
chr19:17155000-17160000	MYO9B	0.0631830577747182	0.1252271909725165	0.0079122368421821	0.0079122368421821	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3766061365956072	-1	-0.061660464016174	11657
chr21:38910000-38915000	ETS2	0.0418829006211282	0.0525564355188576	0.002201215965837	0.002201215965837	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2735077022663226	-1	-0.0631271141283674	12655
chr21:44350000-44355000	TRPM2	0.0598639308460926	0.1957053895424551	0.0117156939057771	0.0117156939057771	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.4725786844385004	-1	-0.0852885935885175	11150
chr22:37280000-37285000	CYTH4	0.056711642000474	0.1605467334783452	0.0091048688733694	0.0091048688733694	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2170334893900108	-1	-0.073458292254169	5958
chr14:92610000-92615000	RIN3	0.0408458254835165	0.2717751937330215	0.0111008821339678	0.0111008821339678	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2007129388147377	-1	-0.098191451390562	8006
chr19:17195000-17200000	MYO9B	0.0279828422959139	0.1126479723742145	0.0031522104459021	0.0031522104459021	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3766061365956072	-1	-0.061660464016174	3318
chr12:6755000-6760000	CD4	0.0204047142860777	0.0698751213822098	0.0014257818875089	0.0014257818875089	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2258065989560082	-1	-0.0582320166645823	13329
chr17:78120000-78125000	TMC8	0.1505991561696802	0.1630157413748129	0.0245500330934216	0.0245500330934216	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2532087747247041	-1	-0.0724281125229263	8221
chr17:45120000-45125000	FMNL1	0.0630531193164063	0.1452449083590831	0.0091581445368657	0.0091581445368657	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3719742446360731	-1	-0.0739847331747094	9948
chr17:1440000-1445000	SLC43A2	0.005172617531753	0.0847501834979542	0.0004383802849808	0.0004383802849808	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2820936090171586	-1	-0.0741268741986148	9770
chrX:153975000-153980000	ARHGAP4	0.0179908305849024	0.1126835896421423	0.0020272713709504	0.0020272713709504	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3518706008626375	-1	-0.0655181317535761	8529
chr14:92580000-92585000	RIN3	0.0248457876161834	0.2309393701272851	0.0057378705423977	0.0057378705423977	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2007129388147377	-1	-0.098191451390562	13149
chr21:42150000-42155000	ABCG1	0.0368863309104365	0.1479256218651375	0.0054564334382495	0.0054564334382495	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1798565085631734	-1	-0.0833723396810202	8483
chr11:118005000-118010000	IL10RA	0.0657619129390952	0.1994675532410665	0.0131173678704133	0.0131173678704133	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1468932937363875	-1	-0.087800923743626	13279
chr2:144520000-144525000	ZEB2	0.2145519218411449	0.3794744339219312	0.0814169690875309	0.0814169690875309	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.427894942307279	-1	-0.0912815493113781	3819
chr14:92645000-92650000	RIN3	0.0695648868866014	0.2561483325076155	0.0178189297770838	0.0178189297770838	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2007129388147377	-1	-0.098191451390562	10879
chr17:78135000-78140000	TMC6	0.0467218206775018	0.0695893550046767	0.0032513413655915	0.0032513413655915	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2742541332062768	-1	-0.0580247087145079	1951
chr11:2160000-2165000	INS	0.097941476625535	0.140424040197953	0.013753337850711	0.013753337850711	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3449420057430627	-1	-0.0520541191831244	6562
chr3:133935000-133940000	SLCO2A1	0.0526843785373613	0.1508580888279929	0.0079478646572368	0.0079478646572368	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1785902913890987	-1	-0.0548547199918899	13257
chr16:88695000-88700000	CYBA	0.0389713740532571	0.0811141889495533	0.0031611313985796	0.0031611313985796	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.234458688729546	-1	-0.0585499634694313	4819
chr22:50530000-50535000	TYMP	0.0344727268642335	0.1787485797083887	0.0061619509656569	0.0061619509656569	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.152025552492893	-1	-0.0675881855302823	13496
chr22:50670000-50675000	SHANK3	0.1004940911657234	0.1230595853627202	0.0123667611902573	0.0123667611902573	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3951209678796975	-1	-0.0670977821834681	5284
chr1:27860000-27865000	THEMIS2	0.1374796505936089	0.1679582299789019	0.0230908387718204	0.0230908387718204	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3443063739874547	-1	-0.0780450741704859	2213
chr9:93035000-93040000	FGD3	0.0896742363172888	0.2663669229000887	0.0238862503912516	0.0238862503912516	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1694812706698812	-1	-0.0633907857819952	11660
chr9:92960000-92965000	FGD3	0.0677174417662789	0.2617172812410767	0.0177228247516714	0.0177228247516714	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1694812706698812	-1	-0.0633907857819952	13143
chr10:69050000-69055000	SRGN	0.0983673658538197	0.2023893881381743	0.0199085109879185	0.0199085109879185	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1535408936646036	-1	-0.0647196179643943	7565
chr10:71880000-71885000	VSIR	0.06335413757284	0.1610560103964927	0.0102035646395921	0.0102035646395921	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.291621055119497	-1	-0.0679419062451721	8892
chr11:2140000-2145000	INS	0.021831743174016	0.0935085746127529	0.0020414551855139	0.0020414551855139	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3449420057430627	-1	-0.0520541191831244	13092
chr19:46305000-46310000	HIF3A	0.0166278502476787	0.2743618850482551	0.0045620483382532	0.0045620483382532	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1492439950972596	-1	-0.066546080823927	13539
chr3:50230000-50235000	GNAI2	0.0705829684714282	0.0795164602056746	0.0056125078036567	0.0056125078036567	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1544946890051365	-1	-0.0621520959454701	2892
chr3:16510000-16515000	RFTN1	0.2474969631662861	0.2377676010437151	0.0588467591976525	0.0588467591976525	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2839153807710439	-1	-0.0654594571513202	4834
chr22:37300000-37305000	CYTH4	0.0520362292289209	0.1617305102925656	0.0084158459068943	0.0084158459068943	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2170334893900108	-1	-0.073458292254169	10870
chr5:50440000-50445000	EMB	0.3155288091627127	0.2491498493623386	0.0786139552723679	0.0786139552723679	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.4871479298048156	-1	-0.0965441627895626	4120
chr3:50345000-50350000	GNAI2	0.0164017221536953	0.0530950938403063	0.000870850976893	0.000870850976893	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1544946890051365	-1	-0.0621520959454701	12934
chr6:3020000-3025000	SERPINB9	0.171130139204834	0.1419410629096953	0.0242903938546182	0.0242903938546182	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.343201812539943	-1	-0.0502838034953389	2917
chr17:78160000-78165000	TMC6	0.0945407641678849	0.1237274899847304	0.0116972914517307	0.0116972914517307	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2742541332062768	-1	-0.0580247087145079	8202
chr21:44355000-44360000	TRPM2	0.0352513901271136	0.1980000166889559	0.0069797758334773	0.0069797758334773	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.4725786844385004	-1	-0.0852885935885175	13525
chr1:151815000-151820000	CELF3	0.0405734572553124	0.1181894026829711	0.0047953526777884	0.0047953526777884	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1336554333183812	-1	-0.0527930752465857	13148
chr9:93120000-93125000	FGD3	0.0232682475845711	0.1730690403148747	0.0040270132792706	0.0040270132792706	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1694812706698812	-1	-0.0633907857819952	10083
chr9:93045000-93050000	FGD3	0.0379336002279252	0.2500989344643316	0.0094871529974	0.0094871529974	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1694812706698812	-1	-0.0633907857819952	13052
chr16:88700000-88705000	CYBA	0.0609944208816978	0.0833809474163279	0.0050857726002262	0.0050857726002262	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.234458688729546	-1	-0.0585499634694313	13253
chr17:1610000-1615000	SLC43A2	0.0765019367344692	0.1514056573080129	0.0115828260166183	0.0115828260166183	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2820936090171586	-1	-0.0741268741986148	12747
chr11:2260000-2265000	INS	0.0214625841788085	0.1317089310794949	0.0028268140203945	0.0028268140203945	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3449420057430627	-1	-0.0520541191831244	3601
chr10:69055000-69060000	SRGN	0.0981226878023691	0.2020529230843284	0.0198259758913596	0.0198259758913596	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1535408936646036	-1	-0.0647196179643943	7632
chr16:88655000-88660000	CYBA	0.0175378856215133	0.0529995605867832	0.0009295002315614	0.0009295002315614	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.234458688729546	-1	-0.0585499634694313	13444
chr17:78235000-78240000	TMC8	0.0390384877101339	0.0936758286471926	0.00365696268538	0.00365696268538	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2532087747247041	-1	-0.0724281125229263	12719
chr17:45230000-45235000	FMNL1	0.0478678509143912	0.1629898701574476	0.0078019748052526	0.0078019748052526	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3719742446360731	-1	-0.0739847331747094	11754
chr19:17150000-17155000	MYO9B	0.0342204057459469	0.1338466215129365	0.0045802856958968	0.0045802856958968	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3766061365956072	-1	-0.061660464016174	12692
chr22:50695000-50700000	SHANK3	0.0532794368773933	0.1453722224135068	0.0077453501478068	0.0077453501478068	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3951209678796975	-1	-0.0670977821834681	11872
chr2:68740000-68745000	ARHGAP25	0.1999232763979903	0.1314426589078535	0.0262784470273215	0.0262784470273215	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1699004652099703	-1	-0.0659076392697395	7379
chr17:45165000-45170000	FMNL1	0.0276833035967611	0.0730090314452109	0.0020211311828032	0.0020211311828032	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3719742446360731	-1	-0.0739847331747094	10272
chr3:133965000-133970000	SLCO2A1	0.0790711420610691	0.1575448786666956	0.0124572534820481	0.0124572534820481	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1785902913890987	-1	-0.0548547199918899	12984
chr20:3695000-3700000	SIGLEC1	0.1366129513661727	0.1703841310292378	0.0232766790058648	0.0232766790058648	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2569326142386882	-1	-0.0738531768504042	3380
chr9:130045000-130050000	FNBP1	0.1230932703851386	0.1381246818982162	0.0170022188157584	0.0170022188157584	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2373050857930273	-1	-0.0591918009066631	10613
chr10:127905000-127910000	PTPRE	0.046699547598103	0.2719162612247612	0.0126983663837639	0.0126983663837639	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2256376247002154	-1	-0.0890514817993385	7059
chr3:50305000-50310000	GNAI2	0.0124057540965066	0.0838798559803173	0.0010405928669422	0.0010405928669422	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1544946890051365	-1	-0.0621520959454701	11920
chr7:150785000-150790000	GIMAP5	0.0843360367974677	0.0985084054606652	0.0083078085077905	0.0083078085077905	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1716694219221475	-1	-0.0646350213206056	9480
chr19:17190000-17195000	MYO9B	0.0412926093295467	0.0951717161236768	0.0039298884931175	0.0039298884931175	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3766061365956072	-1	-0.061660464016174	13401
chr11:2205000-2210000	INS	0.0356773200350586	0.1266654267412043	0.0045190829672232	0.0045190829672232	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3449420057430627	-1	-0.0520541191831244	10864
chr17:78135000-78140000	TMC8	0.0720901388284529	0.1121323493461879	0.0080836366315272	0.0080836366315272	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2532087747247041	-1	-0.0724281125229263	1633
chr12:6820000-6825000	CD4	0.0404187165137717	0.1091358179897958	0.0044111296888281	0.0044111296888281	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2258065989560082	-1	-0.0582320166645823	12538
chr16:57140000-57145000	NLRC5	0.0868654327323302	0.108244155205724	0.0094026753826907	0.0094026753826907	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2111977561497315	-1	-0.0653815982435035	10916
chr17:45200000-45205000	FMNL1	0.0469041710038053	0.1255399446554051	0.0058883470319253	0.0058883470319253	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3719742446360731	-1	-0.0739847331747094	11824
chr17:1620000-1625000	SLC43A2	0.0327787456617487	0.1358291729247466	0.0044523099127459	0.0044523099127459	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2820936090171586	-1	-0.0741268741986148	12855
chr20:3770000-3775000	SIGLEC1	0.0543305593576057	0.0817300925099071	0.0044404416424121	0.0044404416424121	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2569326142386882	-1	-0.0738531768504042	8834
chr11:65595000-65600000	EHBP1L1	0.0289830076054519	0.1078899107021945	0.0031269741024332	0.0031269741024332	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.177433820168764	-1	-0.0700692835097093	9596
chr17:78255000-78260000	TMC8	0.076237050773474	0.1547521684667411	0.0117978489247041	0.0117978489247041	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.2532087747247041	-1	-0.0724281125229263	9713
chr10:69085000-69090000	SRGN	0.1239982575507435	0.2001025668933307	0.0248123696262041	0.0248123696262041	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.1535408936646036	-1	-0.0647196179643943	10235
chr11:65640000-65645000	EHBP1L1	0.0667247930240246	0.1019476035667254	0.006802432747285	0.006802432747285	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.177433820168764	-1	-0.0700692835097093	5293
chr11:2200000-2205000	INS	0.0551942623877723	0.125297824976745	0.0069157210283836	0.0069157210283836	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3449420057430627	-1	-0.0520541191831244	2654
chr22:50530000-50535000	SHANK3	0.0181236921027429	0.119588134350558	0.0021673785261109	0.0021673785261109	PBX1	False	PBX1_direct_-/+	PBX1_direct_-/+_(56g)	PBX1_direct_-/+_(191r)	0.3951209678796975	-1	-0.0670977821834681	13238
chr19:18280000-18285000	MAST3	0.0325999866775688	0.1072647773776039	0.0034968303134822	0.0034968303134822	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	1.2107597078401624	-1	-0.0662477429555217	10650
chr15:31325000-31330000	KLF13	0.1348597184169418	0.1285512407517938	0.0173363841299354	0.0173363841299354	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	1.0995659960955189	-1	-0.0696685553312217	3179
chr4:1045000-1050000	RNF212	0.0224761588283751	0.0589893258708257	0.0013258534574514	0.0013258534574514	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	0.6105687639052497	-1	-0.0596659827227778	12326
chr15:74955000-74960000	PPCDC	0.1396733084780992	0.1129665800122733	0.0157784159777701	0.0157784159777701	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	0.9532339252429464	-1	-0.0645932931412082	3424
chr19:18135000-18140000	MAST3	0.0582985621222504	0.1255398514284287	0.0073187928273183	0.0073187928273183	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	1.2107597078401624	-1	-0.0662477429555217	4918
chr11:1570000-1575000	BRSK2	0.0308133117701688	0.2080511281878698	0.0064107442769882	0.0064107442769882	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	1.1089698554514849	-1	-0.0936267773258861	3329
chr16:75235000-75240000	CTRB2	0.0493924116050725	0.1700039903524957	0.0083969070659952	0.0083969070659952	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	1.803939981095796	-1	-0.1238825956712833	7853
chr20:36850000-36855000	SAMHD1	0.0779139171734386	0.0859026491474177	0.0066930118906508	0.0066930118906508	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	0.6397157600910378	-1	-0.086782088585744	3394
chr19:54450000-54455000	LENG8	0.1505891638271164	0.2355892504088771	0.0354771882257299	0.0354771882257299	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	0.6386073201645412	-1	-0.0783835557323049	8140
chr17:42675000-42680000	PLEKHH3	0.0404899947497573	0.125606890776413	0.0050858223480703	0.0050858223480703	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	1.006208611786556	-1	-0.0762707068804424	9764
chr16:75235000-75240000	CTRB1	0.0351921112524696	0.360979207154835	0.0127036204180212	0.0127036204180212	POU6F2	False	POU6F2_direct_-/+	POU6F2_direct_-/+_(10g)	POU6F2_direct_-/+_(10r)	1.383578822725565	-1	-0.1545635193365663	10006
chr20:45310000-45315000	RBPJL	0.0776070475320195	0.5293951613028656	0.0410847954464526	0.0410847954464526	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.070032951441784	-1	-0.0764737843943501	11201
chr19:35140000-35145000	HPN	0.0891750144267946	0.2706396793486215	0.0241342973103764	0.0241342973103764	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.0737956445381244	-1	-0.0637720635444511	1272
chr11:67995000-68000000	CHKA	0.0493549900910945	0.1178334318513393	0.0058156678614225	0.0058156678614225	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.13625252832588	-1	-0.0559930168196029	10152
chr16:3035000-3040000	BICDL2	0.1335674634777909	0.3994137179777761	0.0533486771885253	0.0533486771885253	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.1047559224878421	-1	-0.0666413219611683	9320
chr17:2900000-2905000	RAP1GAP2	0.1313287593849221	0.2908790106654885	0.0382007796018121	0.0382007796018121	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.1036017018152119	-1	-0.0698804690947534	10067
chr22:28805000-28810000	XBP1	0.1225062572515969	0.2462010308265599	0.0301611668180468	0.0301611668180468	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.0714973568007867	-1	-0.0515479684694888	8559
chr16:3005000-3010000	BICDL2	0.0664254829219883	0.2642006329026074	0.0175496546288506	0.0175496546288506	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.1047559224878421	-1	-0.0666413219611683	4299
chr16:75235000-75240000	CTRB2	0.0493924116050725	0.1700039903524957	0.0083969070659952	0.0083969070659952	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.1466482880278505	-1	-0.0622411859193633	10140
chr17:75540000-75545000	LLGL2	0.1237791796349389	0.1427424281335566	0.0176685406534708	0.0176685406534708	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.6535259107508147	-1	-0.0670237066635786	3201
chr11:68005000-68010000	CHKA	0.1585391066294325	0.1764168600036506	0.0279689713793484	0.0279689713793484	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.13625252832588	-1	-0.0559930168196029	4108
chr10:75395000-75400000	LRMDA	0.0539073091200233	0.1103244094201945	0.0059472920420984	0.0059472920420984	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.0708861487297988	-1	-0.0524791899475638	12495
chr21:41680000-41685000	TMPRSS2	0.0185767722614665	0.1246630606780065	0.0023158372876327	0.0023158372876327	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.076629704485379	-1	-0.0627816391593544	10669
chr17:2905000-2910000	RAP1GAP2	0.054213742613096	0.2698552567683922	0.0146298634332325	0.0146298634332325	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.1036017018152119	-1	-0.0698804690947534	13303
chr17:81930000-81935000	P4HB	0.05092868741646	0.2672661549377264	0.0136115144618226	0.0136115144618226	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.0919196448226079	-1	-0.0507986591801862	5365
chr10:131955000-131960000	PPP2R2D	0.0660556741329238	0.3647162315802145	0.0240915765442506	0.0240915765442506	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.107366544129619	-1	-0.05437319000111	4424
chr11:68215000-68220000	CHKA	0.087532420569361	0.0782787639557396	0.0068519296882235	0.0068519296882235	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.13625252832588	-1	-0.0559930168196029	11292
chr11:68010000-68015000	CHKA	0.134378913160765	0.1618352800154232	0.0217472490395406	0.0217472490395406	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.13625252832588	-1	-0.0559930168196029	4461
chr16:2975000-2980000	BICDL2	0.03021298844347	0.2889354386444629	0.008729603068674	0.008729603068674	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.1047559224878421	-1	-0.0666413219611683	7872
chr8:139735000-139740000	TRAPPC9	0.0104402275448957	0.0501950942187331	0.000524048205281	0.000524048205281	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.0944174090944558	-1	-0.0504102621277518	13361
chr17:81865000-81870000	P4HB	0.0841270231697876	0.23157660852793	0.01948185071121	0.01948185071121	PRRX1	False	PRRX1_direct_-/+	PRRX1_direct_-/+_(13g)	PRRX1_direct_-/+_(21r)	0.0919196448226079	-1	-0.0507986591801862	11863
